"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-10",97.03635,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-11",97.31029,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1982-12",97.90763,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-01",98.73737,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-02",99.61305,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-03",100.0955,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-04",100.3826,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-05",100.7213,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-06",101.1842,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-07",101.7295,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-08",102.0331,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-09",102.2244,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-10",102.478,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-11",102.6966,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1983-12",102.656,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-01",102.1234,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-02",101.7171,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-03",101.4641,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-04",101.3741,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-05",101.1885,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-06",100.9117,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-07",100.492,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.99362,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-09",99.59605,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-10",99.44085,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-11",99.39884,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1984-12",99.39342,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-01",99.33746,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.20177,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-03",99.00804,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-04",98.88048,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-05",98.79818,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-06",98.80677,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-07",98.86954,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-08",99.00597,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-09",99.24993,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-10",99.4713,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-11",99.59426,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1985-12",99.58613,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.56555,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-02",99.53744,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-03",99.51863,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-04",99.52395,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-05",99.58504,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-06",99.47183,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-07",99.40902,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.57982,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.66343,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.63088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-11",99.61947,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.71303,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.95342,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-02",100.0998,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-03",100.3131,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-04",100.5258,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-05",100.7337,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.8874,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-07",101.0426,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-08",101.248,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-09",101.411,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-10",101.4708,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-11",101.4031,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1987-12",101.2872,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.9736,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.6626,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.4823,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5265,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.699,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-06",100.9208,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.8953,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-08",100.685,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-09",100.5054,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-10",100.4732,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-11",100.4916,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1988-12",100.4722,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-01",100.3366,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-02",100.1207,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-03",99.83672,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-04",99.56313,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-05",99.18214,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-06",98.8005,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-07",98.52098,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-08",98.40376,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-09",98.45162,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-10",98.55921,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-11",98.65415,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1989-12",98.7577,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-01",98.88972,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-02",99.09129,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-03",99.25061,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-04",99.30074,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-05",99.22838,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-06",99.04482,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-07",98.75314,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-08",98.4688,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-09",98.16485,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-10",97.85125,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-11",97.54255,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1990-12",97.29828,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-01",97.13236,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-02",97.15234,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-03",97.38902,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-04",97.8185,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.39875,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-06",99.0814,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-07",99.58876,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.95009,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0573,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-10",99.78682,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-11",99.31301,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1991-12",99.00007,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-01",99.11941,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-02",99.59517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-03",99.98996,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-04",100.1639,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-05",100.2792,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-06",100.2058,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0575,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-08",99.8243,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-09",99.58335,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-10",99.62743,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-11",99.9282,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1992-12",100.2182,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-01",100.3835,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-02",100.3002,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-03",100.0047,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-04",99.6517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-05",99.45164,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-06",99.33073,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-07",99.34101,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-08",99.44499,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-09",99.63152,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-10",99.91679,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-11",100.1789,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1993-12",100.4191,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-01",100.5833,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-02",100.7008,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8036,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.9142,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-05",101.0268,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.1018,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.1215,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.1408,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-09",101.205,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-10",101.2249,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.1232,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8984,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.6843,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-02",100.3237,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-03",99.85542,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.39171,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-05",98.95598,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-06",98.82043,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-07",98.93309,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-08",98.88521,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.80733,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.66065,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.52498,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1995-12",98.45129,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-01",98.42922,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.52383,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.75056,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-04",99.06465,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-05",99.3446,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.58245,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.56175,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.56547,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.57705,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.676,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.92123,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1996-12",100.126,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-01",100.1381,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-02",100.0974,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-03",100.1294,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-04",100.2394,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-05",100.4266,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.5542,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.6654,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.6049,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.4949,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.5023,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.4441,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.3048,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.1485,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-02",100.0052,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.88026,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.70847,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.47919,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-06",99.26088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-07",99.15726,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-08",99.10527,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.04179,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-10",98.97656,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.92966,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.99666,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.29049,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.58021,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.79578,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-04",99.96946,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-05",100.1674,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-06",100.295,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-07",100.3191,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-08",100.4557,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.6834,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.8593,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.9535,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.915,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.7669,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.5818,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.3986,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.2185,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.99924,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.793,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.65053,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.44907,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.26601,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.03391,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.68158,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.15602,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",97.7327,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",97.57442,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",97.62925,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",97.72575,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",97.83339,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",98.07111,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.34753,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.54347,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.40372,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.09761,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.23268,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.64771,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.22327,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.82408,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.2277,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.3853,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.3965,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.2258,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.85884,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.60005,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.4723,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.41285,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.48518,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.6652,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.60078,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.25138,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.88939,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.84007,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.10804,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.44756,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.83019,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.2103,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.5205,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.9646,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.4756,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.8605,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",102.0033,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.0059,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.0034,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.0139,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.9622,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.8166,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.6195,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.3387,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.0644,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.891,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8551,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.8564,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.7152,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.5276,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.324,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1092,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.003,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.14,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.3552,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.5095,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.7792,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.8914,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8009,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.5985,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.4336,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.3593,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.3291,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3132,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.1817,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.0564,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.0017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",99.91788,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",99.74354,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",99.56017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",99.43031,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",99.41276,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",99.39826,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",99.50532,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",99.63232,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",99.8129,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",99.92071,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",99.93027,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",99.80906,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",99.63415,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",99.48214,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",99.37298,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",99.27484,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",99.19225,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.18021,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.09045,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.06698,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.13129,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.269,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.36553,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.27851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.86735,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.03824,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.13428,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.41965,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.01679,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.05368,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.2681,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.64322,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",97.21419,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",97.84014,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.47385,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",99.12417,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",99.66367,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",99.97691,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",100.1985,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",100.3157,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",100.5355,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8521,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",101.0791,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",101.2684,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",101.2105,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9381,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.6161,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.436,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4121,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5201,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.7414,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.9765,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.16,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.2983,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.3496,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.2532,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.0048,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.6057,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.3528,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.0825,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.90655,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.78885,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.70054,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.71658,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.83092,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.96141,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.0667,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1207,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0916,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.90858,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.63842,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.47894,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.46199,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.46577,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.37888,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.32773,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.49017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.78945,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.9419,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.80912,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.60281,
